predicted_tree_id,predicted_tree_height,predicted_tree_internal_area,observed_tree_id,observed_tree_height,observed_tree_internal_area,height_err
1,21.49812126159668,FALSE,535,20.3,TRUE,1.198121261596679
3,41.37230682373047,TRUE,2068,39.5,TRUE,1.8723068237304688
6,34.86491775512695,TRUE,575,34.5,TRUE,0.3649177551269531
10,21.50591468811035,FALSE,397,25.4,FALSE,-3.894085311889647
14,24.83086395263672,TRUE,795,17.2,TRUE,7.6308639526367195
18,8.39061450958252,TRUE,2076,6.4,TRUE,1.9906145095825192
20,25.522621154785156,TRUE,578,32.1,TRUE,-6.577378845214845
22,24.493112564086914,TRUE,2035,23.8,TRUE,0.6931125640869134
23,18.622411727905273,TRUE,793,20.4,TRUE,-1.7775882720947251
24,12.693621635437012,FALSE,545,14,FALSE,-1.3063783645629883
31,21.726200103759766,TRUE,844,22.6,TRUE,-0.8737998962402358
35,18.241918563842773,TRUE,331,18.4,TRUE,-0.15808143615722514
38,16.923688888549805,TRUE,56,16.1,TRUE,0.8236888885498033
39,18.304601669311523,FALSE,412,15.5,FALSE,2.8046016693115234
40,19.486038208007812,FALSE,317,16.5,FALSE,2.9860382080078125
42,15.355602264404297,TRUE,2058,23.2,TRUE,-7.844397735595702
47,23.67835807800293,TRUE,182,25.5,TRUE,-1.8216419219970703
48,37.62131118774414,TRUE,228,37.2,TRUE,0.4213111877441378
53,30.543485641479492,TRUE,870,33.3,TRUE,-2.756514358520505
55,35.95331573486328,TRUE,2030,34,TRUE,1.9533157348632812
58,36.291351318359375,TRUE,910,42.8,TRUE,-6.508648681640622
63,21.902894973754883,TRUE,359,17.5,TRUE,4.402894973754883
65,21.394132614135742,FALSE,1035,18.7,FALSE,2.694132614135743
69,36.40919876098633,TRUE,1335,34.5,TRUE,1.9091987609863281
71,34.04746627807617,FALSE,97,33.5,FALSE,0.5474662780761719
74,18.28453254699707,FALSE,307,19,FALSE,-0.7154674530029297
77,21.85453987121582,TRUE,150,25,TRUE,-3.1454601287841797
82,24.990440368652344,TRUE,789,24.8,TRUE,0.19044036865234304
84,27.815319061279297,TRUE,830,27.7,TRUE,0.11531906127929759
85,28.013181686401367,TRUE,274,28,TRUE,0.013181686401367188
86,21.29828643798828,TRUE,994,19.4,TRUE,1.8982864379882827
87,18.67665672302246,TRUE,1293,16.1,TRUE,2.5766567230224595
89,32.23511505126953,FALSE,116,31.2,FALSE,1.035115051269532
94,17.05119514465332,TRUE,130,17.9,TRUE,-0.8488048553466783
99,25.833290100097656,TRUE,786,21.7,TRUE,4.133290100097657
101,24.314023971557617,TRUE,133,24.2,TRUE,0.1140239715576179
110,28.06832504272461,TRUE,179,28.3,TRUE,-0.23167495727539134
114,38.650726318359375,TRUE,1357,38.2,TRUE,0.45072631835937216
115,25.227418899536133,TRUE,532,24.2,TRUE,1.0274188995361335
118,13.811149597167969,FALSE,414,11.5,FALSE,2.3111495971679688
119,32.00941848754883,TRUE,2070,37.3,TRUE,-5.290581512451169
124,32.08734893798828,TRUE,554,26.4,TRUE,5.687348937988283
131,32.77824020385742,TRUE,604,31.4,TRUE,1.3782402038574233
133,16.957660675048828,TRUE,345,13.1,TRUE,3.8576606750488285
135,22.81008529663086,FALSE,540,20.2,FALSE,2.61008529663086
136,13.380724906921387,FALSE,432,12.6,FALSE,0.7807249069213871
140,29.11477279663086,TRUE,564,24.7,TRUE,4.41477279663086
144,33.446781158447266,TRUE,2025,33.2,TRUE,0.24678115844726278
149,24.521230697631836,FALSE,544,26,FALSE,-1.478769302368164
151,21.88161849975586,TRUE,666,21.5,TRUE,0.3816184997558594
156,37.764190673828125,TRUE,1425,32.2,TRUE,5.564190673828122
157,31.65468406677246,TRUE,558,31.6,TRUE,0.054684066772459516
161,31.370555877685547,TRUE,262,30.9,TRUE,0.4705558776855483
162,21.875490188598633,TRUE,614,20.6,TRUE,1.2754901885986314
166,17.276090621948242,TRUE,916,22.2,TRUE,-4.923909378051757
174,26.59077262878418,FALSE,104,24.4,FALSE,2.190772628784181
176,11.601081848144531,FALSE,461,11.2,FALSE,0.40108184814453196
181,23.50984001159668,TRUE,883,19.8,TRUE,3.709840011596679
183,32.04561233520508,TRUE,34,32.8,TRUE,-0.754387664794919
185,23.18553352355957,FALSE,1172,20.3,FALSE,2.8855335235595696
186,29.66830825805664,TRUE,1408,28.3,TRUE,1.36830825805664
190,16.177410125732422,FALSE,505,11.9,FALSE,4.2774101257324215
191,12.765620231628418,TRUE,1353,13,TRUE,-0.23437976837158203
198,19.278858184814453,TRUE,627,19.7,TRUE,-0.42114181518554616
204,29.66250991821289,TRUE,223,32.1,TRUE,-2.437490081787111
205,22.612751007080078,TRUE,588,22.2,TRUE,0.41275100708007884
210,19.8543701171875,TRUE,619,20,TRUE,-0.1456298828125
212,31.149978637695312,FALSE,1056,22.1,FALSE,9.049978637695311
216,27.96097183227539,TRUE,785,27.8,TRUE,0.16097183227538991
217,23.07270050048828,TRUE,903,25.4,TRUE,-2.3272994995117173
221,13.79420280456543,TRUE,2043,14.1,TRUE,-0.30579719543456996
222,34.169681549072266,TRUE,602,33.7,TRUE,0.4696815490722628
229,32.51769256591797,FALSE,514,28,FALSE,4.517692565917969
230,24.1157169342041,TRUE,282,21.9,TRUE,2.215716934204103
233,31.258346557617188,FALSE,1168,26.7,FALSE,4.558346557617188
234,34.901763916015625,TRUE,571,28.9,TRUE,6.001763916015626
242,30.171571731567383,TRUE,270,29.3,TRUE,0.8715717315673821
243,30.38525390625,TRUE,363,27.7,TRUE,2.6852539062500007
250,8.10683536529541,TRUE,258,16,TRUE,-7.89316463470459
252,21.77145004272461,TRUE,184,25.3,TRUE,-3.5285499572753913
256,19.374801635742188,FALSE,303,20.4,FALSE,-1.025198364257811
259,36.54983139038086,FALSE,1023,26.5,FALSE,10.04983139038086
267,18.55101203918457,FALSE,516,24.3,FALSE,-5.74898796081543
268,28.079647064208984,FALSE,1472,31,FALSE,-2.9203529357910156
269,51.62366485595703,TRUE,1418,51.3,TRUE,0.3236648559570341
271,26.936792373657227,TRUE,169,26.9,TRUE,0.036792373657227984
272,5.983885288238525,FALSE,393,9.5,FALSE,-3.5161147117614746
276,36.07538604736328,TRUE,2028,34,TRUE,2.0753860473632812
281,38.9693489074707,TRUE,1021,32,FALSE,6.969348907470703
285,24.74163055419922,TRUE,897,24.4,TRUE,0.34163055419922017
290,34.18364334106445,TRUE,1374,32.9,TRUE,1.2836433410644545
291,27.1294002532959,TRUE,330,30.1,TRUE,-2.970599746704103
297,24.569581985473633,TRUE,831,18.8,TRUE,5.769581985473632
299,18.479455947875977,TRUE,625,20.2,TRUE,-1.7205440521240227
301,5.805078029632568,FALSE,398,6.7,FALSE,-0.8949219703674318
302,19.68899154663086,TRUE,188,25.1,TRUE,-5.411008453369142
307,15.630029678344727,FALSE,312,14.9,FALSE,0.7300296783447262
310,39.76210021972656,FALSE,484,32.1,FALSE,7.662100219726561
313,17.32011604309082,TRUE,842,16.2,TRUE,1.120116043090821
317,37.51894760131836,TRUE,230,37,TRUE,0.5189476013183594
328,11.920400619506836,FALSE,124,12.7,FALSE,-0.7795993804931634
332,25.736238479614258,TRUE,280,28.2,TRUE,-2.4637615203857415
334,30.09227180480957,TRUE,1441,30.8,TRUE,-0.7077281951904304
336,37.47582244873047,TRUE,1339,35.2,TRUE,2.275822448730466
337,31.714643478393555,TRUE,339,26.8,TRUE,4.914643478393554
339,41.41449737548828,TRUE,335,32.9,TRUE,8.514497375488283
346,12.239374160766602,TRUE,193,13.3,TRUE,-1.0606258392333991
348,26.36570167541504,TRUE,656,26.1,TRUE,0.26570167541503764
350,33.58534240722656,TRUE,1375,34.5,TRUE,-0.9146575927734375
355,32.44422912597656,FALSE,1051,29.5,FALSE,2.9442291259765625
356,17.38508415222168,TRUE,1487,17.7,TRUE,-0.3149158477783196
359,13.955516815185547,TRUE,277,15.7,TRUE,-1.7444831848144524
362,10.909793853759766,FALSE,460,9.7,FALSE,1.2097938537597663
370,22.404478073120117,TRUE,836,23.7,TRUE,-1.295521926879882
375,5.8757452964782715,FALSE,1194,5.3,FALSE,0.5757452964782717
377,26.681989669799805,TRUE,1318,26.4,TRUE,0.2819896697998061
380,13.647509574890137,TRUE,1444,13.2,TRUE,0.44750957489013743
381,12.415410041809082,TRUE,30,9.9,TRUE,2.5154100418090817
382,12.439045906066895,TRUE,630,20.5,TRUE,-8.060954093933105
383,11.553399085998535,TRUE,1439,11.6,TRUE,-0.04660091400146449
384,25.02314567565918,TRUE,902,23.7,TRUE,1.3231456756591804
385,32.97785949707031,TRUE,807,33.8,TRUE,-0.8221405029296847
397,27.463970184326172,TRUE,1411,27,TRUE,0.4639701843261719
402,33.577640533447266,TRUE,808,26.4,TRUE,7.177640533447267
408,5.819121837615967,FALSE,562,6,FALSE,-0.1808781623840332
409,11.033432960510254,TRUE,10,10.9,TRUE,0.13343296051025355
412,19.459230422973633,TRUE,636,20.3,TRUE,-0.8407695770263679
413,40.052490234375,TRUE,866,36.1,TRUE,3.9524902343749986
417,10.240633010864258,FALSE,420,7.6,FALSE,2.640633010864258
421,18.950469970703125,TRUE,522,17.1,TRUE,1.8504699707031236
428,35.294677734375,FALSE,1170,29.5,FALSE,5.794677734375
431,43.24528503417969,TRUE,1415,41.6,TRUE,1.645285034179686
439,17.556739807128906,TRUE,139,17.6,TRUE,-0.04326019287109517
442,25.182504653930664,TRUE,109,24.8,TRUE,0.38250465393066335
450,29.014911651611328,TRUE,605,28.5,TRUE,0.5149116516113281
453,25.812822341918945,TRUE,1364,33,TRUE,-7.187177658081055
454,26.35312271118164,FALSE,74,25.3,FALSE,1.05312271118164
455,31.17731475830078,TRUE,603,30,TRUE,1.1773147583007812
459,15.316154479980469,FALSE,65,18.9,TRUE,-3.58384552001953
461,28.032556533813477,FALSE,1033,26.4,FALSE,1.632556533813478
462,11.269606590270996,FALSE,439,12.5,FALSE,-1.230393409729004
464,36.750244140625,TRUE,1010,39.3,TRUE,-2.549755859374997
465,33.08595275878906,TRUE,9,34.9,TRUE,-1.814047241210936
466,32.948753356933594,TRUE,22,35.5,TRUE,-2.5512466430664062
468,24.92875099182129,TRUE,238,30.7,TRUE,-5.77124900817871
470,27.467782974243164,FALSE,318,27.3,FALSE,0.16778297424316335
477,31.474464416503906,TRUE,1018,25.2,TRUE,6.274464416503907
478,22.383296966552734,TRUE,218,25.6,TRUE,-3.216703033447267
482,38.965484619140625,TRUE,1429,53.4,TRUE,-14.434515380859374
483,42.54219055175781,TRUE,1431,43,TRUE,-0.4578094482421875
486,18.740320205688477,TRUE,81,19.5,TRUE,-0.7596797943115234
494,27.163333892822266,TRUE,790,25.9,TRUE,1.263333892822267
496,28.73838233947754,TRUE,633,34.3,TRUE,-5.561617660522458
497,27.1756591796875,TRUE,44,25.7,TRUE,1.4756591796875007
503,32.27762985229492,FALSE,1457,32.5,FALSE,-0.22237014770507812
505,18.7404727935791,TRUE,350,16.6,TRUE,2.1404727935791
510,12.128896713256836,FALSE,387,10.6,FALSE,1.5288967132568363
512,7.2286376953125,TRUE,266,8.2,TRUE,-0.9713623046874993
513,40.35491180419922,TRUE,1490,49.8,TRUE,-9.445088195800778
515,33.488521575927734,TRUE,1332,36.7,TRUE,-3.2114784240722685
517,26.430295944213867,TRUE,1322,28.2,TRUE,-1.769704055786132
529,9.787501335144043,TRUE,884,9.8,TRUE,-0.012498664855957742
531,20.136140823364258,FALSE,284,19.6,FALSE,0.5361408233642564
548,17.213865280151367,TRUE,835,22.2,TRUE,-4.986134719848632
557,35.22221374511719,FALSE,1047,28.7,FALSE,6.522213745117188
563,30.192047119140625,FALSE,1186,23.5,FALSE,6.692047119140625
566,30.800249099731445,TRUE,1001,26,TRUE,4.800249099731445
568,13.558075904846191,TRUE,260,11.2,TRUE,2.358075904846192
570,29.76899528503418,TRUE,612,23.3,TRUE,6.468995285034179
574,32.825653076171875,TRUE,1325,33,TRUE,-0.174346923828125
575,25.61083984375,FALSE,565,23.9,FALSE,1.7108398437500014
576,21.60980796813965,TRUE,839,22,TRUE,-0.39019203186035156
577,9.958027839660645,FALSE,1469,10.3,FALSE,-0.3419721603393562
578,30.943910598754883,TRUE,210,30,TRUE,0.9439105987548828
583,24.058420181274414,TRUE,552,18.3,TRUE,5.758420181274413
587,32.23323440551758,TRUE,2051,28.6,TRUE,3.6332344055175767
588,14.466073036193848,TRUE,892,10.9,TRUE,3.5660730361938473
593,9.689001083374023,FALSE,120,9.9,FALSE,-0.21099891662597692
595,22.226638793945312,TRUE,199,23.9,TRUE,-1.673361206054686
604,17.417844772338867,TRUE,14,14,TRUE,3.417844772338867
605,11.666382789611816,TRUE,918,20.4,TRUE,-8.733617210388182
610,23.336271286010742,TRUE,268,19.5,TRUE,3.836271286010742
611,23.711414337158203,TRUE,60,21.2,TRUE,2.511414337158204
616,33.135868072509766,TRUE,922,35.5,TRUE,-2.3641319274902344
618,23.249963760375977,TRUE,825,25.5,TRUE,-2.2500362396240234
622,27.004484176635742,TRUE,253,26.3,TRUE,0.7044841766357415
624,37.63249206542969,TRUE,216,41.3,TRUE,-3.6675079345703097
625,11.088229179382324,TRUE,632,10.5,TRUE,0.5882291793823242
629,7.919200897216797,FALSE,295,9.3,FALSE,-1.3807991027832038
634,42.40849304199219,TRUE,1348,37.6,TRUE,4.808493041992186
635,11.023519515991211,FALSE,1463,11.2,FALSE,-0.17648048400878835
636,46.48530197143555,TRUE,878,42.4,TRUE,4.085301971435548
639,11.985167503356934,FALSE,1164,8,FALSE,3.9851675033569336
641,14.9202299118042,TRUE,664,13.8,TRUE,1.1202299118041985
647,37.749263763427734,TRUE,5,34.6,TRUE,3.149263763427733
648,28.61639976501465,TRUE,71,29.5,TRUE,-0.8836002349853516
649,33.14582443237305,TRUE,1015,28.2,TRUE,4.945824432373048
654,22.228534698486328,TRUE,167,28.2,TRUE,-5.971465301513671
656,15.175177574157715,TRUE,383,13.2,TRUE,1.9751775741577156
661,10.219703674316406,TRUE,394,9.7,TRUE,0.519703674316407
664,19.175127029418945,TRUE,1545,18.2,TRUE,0.975127029418946
666,24.128049850463867,TRUE,252,25.7,TRUE,-1.571950149536132
667,19.94305419921875,TRUE,642,20.9,TRUE,-0.9569458007812486
671,11.9522705078125,TRUE,837,14,TRUE,-2.0477294921875
673,12.067615509033203,TRUE,885,11.9,TRUE,0.16761550903320277
674,12.561914443969727,FALSE,499,12.4,FALSE,0.1619144439697262
678,17.639711380004883,TRUE,1503,17.8,TRUE,-0.1602886199951179
679,22.366586685180664,TRUE,1539,25.5,TRUE,-3.133413314819336
686,11.381609916687012,TRUE,31,21.1,TRUE,-9.71839008331299
691,14.484281539916992,TRUE,2044,14.5,TRUE,-0.015718460083007812
693,31.300264358520508,FALSE,114,30.3,FALSE,1.000264358520507
698,25.158689498901367,TRUE,920,26.4,TRUE,-1.2413105010986314
701,8.512187957763672,FALSE,88,6,FALSE,2.512187957763672
702,5.9178948402404785,FALSE,86,6.2,FALSE,-0.28210515975952166
705,24.790515899658203,TRUE,265,29.4,TRUE,-4.6094841003417955
706,35.5889778137207,TRUE,1013,29.5,TRUE,6.088977813720703
714,26.77778434753418,FALSE,469,22.2,FALSE,4.57778434753418
716,19.45201301574707,FALSE,264,20.9,FALSE,-1.4479869842529283
717,31.183557510375977,TRUE,2039,33.6,TRUE,-2.416442489624025
722,43.408241271972656,TRUE,1419,45.3,TRUE,-1.891758728027341
723,35.312767028808594,FALSE,1176,29.3,FALSE,6.012767028808593
726,13.84436321258545,TRUE,894,20.5,TRUE,-6.655636787414551
729,14.627161026000977,FALSE,111,12.1,FALSE,2.527161026000977
731,32.69778823852539,TRUE,1389,32.2,TRUE,0.4977882385253878
738,29.940898895263672,TRUE,550,24.8,TRUE,5.140898895263671
739,15.996369361877441,TRUE,326,17.4,TRUE,-1.4036306381225572
740,12.970352172851562,FALSE,500,8.8,FALSE,4.170352172851562
741,11.976122856140137,TRUE,1508,14.4,TRUE,-2.4238771438598636
746,39.56025695800781,TRUE,859,47.2,TRUE,-7.63974304199219
752,7.465544700622559,FALSE,503,8.5,FALSE,-1.0344552993774414
754,30.89720344543457,TRUE,881,30.4,TRUE,0.49720344543457173
761,13.130579948425293,TRUE,829,21.2,TRUE,-8.069420051574706
765,17.580730438232422,FALSE,482,15.3,FALSE,2.280730438232421
768,11.414230346679688,TRUE,2061,8.1,TRUE,3.314230346679688
773,14.817931175231934,TRUE,653,14.2,TRUE,0.6179311752319343
774,18.07553482055664,TRUE,1361,17.7,TRUE,0.37553482055664134
777,26.165254592895508,FALSE,1456,34.3,FALSE,-8.13474540710449
779,15.308658599853516,TRUE,1297,16,TRUE,-0.6913414001464844
780,28.829172134399414,TRUE,645,25.4,TRUE,3.4291721343994155
784,13.127523422241211,TRUE,1512,14.3,TRUE,-1.1724765777587898
786,28.95306396484375,TRUE,1492,33.8,TRUE,-4.846936035156247
790,30.576738357543945,FALSE,1054,26.8,FALSE,3.7767383575439446
793,34.49812698364258,TRUE,879,36.5,TRUE,-2.001873016357422
796,30.142480850219727,TRUE,634,21.3,TRUE,8.842480850219726
801,32.900325775146484,FALSE,1187,27.5,FALSE,5.400325775146484
802,15.08998966217041,TRUE,248,16.5,TRUE,-1.4100103378295898
807,16.453277587890625,TRUE,1511,15.7,TRUE,0.7532775878906257
808,21.717098236083984,TRUE,820,18.7,TRUE,3.017098236083985
810,31.048377990722656,FALSE,1028,27.8,FALSE,3.2483779907226555
813,19.850122451782227,TRUE,529,18.3,TRUE,1.5501224517822259
815,32.35331344604492,TRUE,18,22.2,TRUE,10.153313446044923
817,33.53952407836914,TRUE,909,33.6,TRUE,-0.060475921630860796
818,35.91324234008789,TRUE,1402,36.4,TRUE,-0.48675765991210795
819,15.051084518432617,TRUE,1321,15.5,TRUE,-0.4489154815673828
827,15.421448707580566,TRUE,162,15.9,TRUE,-0.47855129241943395
830,27.47335433959961,TRUE,1333,36.3,TRUE,-8.826645660400388
836,20.701330184936523,TRUE,1019,17.1,TRUE,3.601330184936522
837,27.99454116821289,TRUE,2045,27.6,TRUE,0.3945411682128892
841,18.399324417114258,TRUE,996,17.9,TRUE,0.49932441711425923
842,30.223594665527344,FALSE,1046,31.8,FALSE,-1.576405334472657
844,14.250136375427246,FALSE,1196,10.1,FALSE,4.1501363754272464
845,8.714207649230957,FALSE,1160,8.6,FALSE,0.11420764923095739
847,20.075998306274414,TRUE,1320,19.1,TRUE,0.9759983062744126
849,35.53218078613281,TRUE,1550,39.1,TRUE,-3.567819213867189
850,16.573726654052734,TRUE,1486,21.9,TRUE,-5.326273345947264
854,19.551719665527344,FALSE,1464,19.3,FALSE,0.25171966552734304
859,11.952275276184082,TRUE,1502,20.3,TRUE,-8.347724723815919
861,28.60965919494629,TRUE,49,32.5,TRUE,-3.890340805053711
863,27.892902374267578,TRUE,154,26.5,TRUE,1.3929023742675781
867,26.895343780517578,TRUE,670,30.4,TRUE,-3.5046562194824205
868,29.904359817504883,FALSE,1048,29.3,TRUE,0.6043598175048821
875,17.759754180908203,TRUE,624,17.1,TRUE,0.6597541809082017
877,31.183780670166016,TRUE,1096,27.6,TRUE,3.583780670166014
878,42.60453796386719,TRUE,1352,43.2,TRUE,-0.5954620361328153
879,30.859750747680664,TRUE,2096,36.1,TRUE,-5.240249252319337
884,36.19097900390625,TRUE,1358,35.3,TRUE,0.8909790039062528
885,34.92546844482422,TRUE,1394,35,TRUE,-0.07453155517578125
888,25.656822204589844,TRUE,971,21,TRUE,4.656822204589844
900,32.649742126464844,FALSE,1050,26.3,FALSE,6.349742126464843
901,39.685028076171875,TRUE,1524,41,TRUE,-1.314971923828125
903,34.499080657958984,TRUE,1393,34.2,TRUE,0.29908065795898153
908,38.38853073120117,TRUE,647,45.4,TRUE,-7.011469268798827
