predicted_tree_id,predicted_tree_height,predicted_tree_internal_area,observed_tree_id,observed_tree_height,observed_tree_internal_area,height_err
3,26.509904861450195,FALSE,544,26,FALSE,0.5099048614501953
4,8.50035572052002,TRUE,341,8.1,TRUE,0.4003557205200199
6,15.216202735900879,TRUE,776,16.5,TRUE,-1.283797264099121
8,12.151991844177246,FALSE,124,12.7,FALSE,-0.5480081558227532
9,21.726200103759766,TRUE,844,22.6,TRUE,-0.8737998962402358
10,26.968402862548828,TRUE,188,25.1,TRUE,1.8684028625488267
11,6.742713928222656,TRUE,1510,6.3,TRUE,0.44271392822265643
12,31.880027770996094,TRUE,238,30.7,TRUE,1.1800277709960945
18,44.828304290771484,TRUE,1431,43,TRUE,1.8283042907714844
19,27.657312393188477,TRUE,550,24.8,TRUE,2.857312393188476
21,11.14500904083252,TRUE,175,11.9,TRUE,-0.7549909591674808
25,22.25524139404297,TRUE,678,22.2,TRUE,0.05524139404296946
26,27.509302139282227,TRUE,790,25.9,TRUE,1.609302139282228
27,29.982192993164062,FALSE,1176,29.3,FALSE,0.6821929931640618
31,14.815240859985352,FALSE,284,19.6,FALSE,-4.78475914001465
32,14.610411643981934,FALSE,387,10.6,FALSE,4.010411643981934
33,38.98584747314453,TRUE,2022,37.6,TRUE,1.3858474731445298
34,21.835073471069336,TRUE,918,20.4,TRUE,1.4350734710693374
36,30.20046043395996,TRUE,49,32.5,TRUE,-2.299539566040039
37,22.817575454711914,TRUE,109,24.8,TRUE,-1.9824245452880866
38,21.414897918701172,TRUE,139,17.6,TRUE,3.8148979187011705
39,34.02192687988281,TRUE,2070,37.3,TRUE,-3.2780731201171847
41,8.785435676574707,TRUE,1383,8.5,TRUE,0.28543567657470703
42,22.256938934326172,TRUE,2060,23.8,TRUE,-1.5430610656738288
45,36.80487823486328,TRUE,909,33.6,TRUE,3.20487823486328
46,32.614891052246094,TRUE,681,35.5,TRUE,-2.8851089477539062
48,14.962409973144531,TRUE,871,15.4,TRUE,-0.4375900268554691
50,16.957660675048828,TRUE,345,13.1,TRUE,3.8576606750488285
52,18.304601669311523,FALSE,412,15.5,FALSE,2.8046016693115234
53,14.6375732421875,TRUE,900,10.1,TRUE,4.5375732421875
59,30.166898727416992,TRUE,1441,30.8,TRUE,-0.6331012725830085
60,38.9693489074707,FALSE,1021,32,FALSE,6.969348907470703
61,27.815319061279297,TRUE,830,27.7,TRUE,0.11531906127929759
64,37.49705505371094,FALSE,1048,29.3,TRUE,8.197055053710937
66,42.60453796386719,TRUE,1348,37.6,TRUE,5.004537963867186
67,24.476879119873047,FALSE,397,25.4,FALSE,-0.9231208801269517
68,28.034624099731445,TRUE,1325,33,TRUE,-4.965375900268555
71,32.337249755859375,TRUE,881,30.4,TRUE,1.9372497558593764
