predicted_tree_id,predicted_tree_height,predicted_tree_internal_area,observed_tree_id,observed_tree_height,observed_tree_internal_area,height_err
2,31.70694351196289,FALSE,1033,26.4,FALSE,5.306943511962892
6,8.120588302612305,TRUE,1903,8.2,TRUE,-0.0794116973876946
7,34.902957916259766,TRUE,334,29.5,TRUE,5.402957916259766
9,33.075294494628906,FALSE,1168,26.7,FALSE,6.375294494628907
11,34.25727844238281,FALSE,1200,32.6,FALSE,1.657278442382811
13,25.817237854003906,TRUE,774,25,TRUE,0.81723785400390625
14,36.65672302246094,TRUE,1402,36.4,TRUE,0.2567230224609389
16,33.54507827758789,TRUE,870,33.3,TRUE,0.24507827758789347
17,37.79801559448242,TRUE,1010,39.3,TRUE,-1.5019844055175753
21,16.659141540527344,TRUE,967,14.4,TRUE,2.2591415405273434
24,12.537677764892578,TRUE,925,12.9,TRUE,-0.36232223510742223
25,34.198978424072266,TRUE,681,35.5,TRUE,-1.3010215759277344
26,16.657957077026367,TRUE,964,14.8,TRUE,1.8579570770263665
27,31.429170608520508,TRUE,223,32.1,TRUE,-0.6708293914794936
28,17.917993545532227,TRUE,1302,16.3,TRUE,1.6179935455322259
29,22.438386917114258,TRUE,1,26.2,TRUE,-3.7616130828857415
30,21.912513732910156,TRUE,1924,20.7,TRUE,1.212513732910157
31,47.763484954833984,TRUE,1730,44.7,TRUE,3.0634849548339815
32,39.14759826660156,TRUE,647,45.4,TRUE,-6.252401733398436
35,13.020796775817871,TRUE,989,10.5,TRUE,2.520796775817871
37,12.239374160766602,TRUE,193,13.3,TRUE,-1.0606258392333991
41,12.58781909942627,TRUE,659,12,TRUE,0.5878190994262695
42,22.827495574951172,TRUE,836,23.7,TRUE,-0.8725044250488274
43,49.8644905090332,FALSE,1678,48,FALSE,1.8644905090332031
44,50.43557357788086,TRUE,1490,49.8,TRUE,0.6355735778808622
47,34.49729537963867,FALSE,2052,34.1,FALSE,0.39729537963867045
48,20.1009464263916,TRUE,1039,17.7,TRUE,2.4009464263916023
50,21.465679168701172,TRUE,990,18.2,TRUE,3.2656791687011726
52,14.601845741271973,TRUE,272,14.9,TRUE,-0.2981542587280277
54,24.974409103393555,TRUE,708,23.7,TRUE,1.2744091033935554
55,21.60980796813965,TRUE,839,22,TRUE,-0.39019203186035156
