predicted_tree_id,predicted_tree_height,predicted_tree_internal_area,observed_tree_id,observed_tree_height,observed_tree_internal_area,height_err
3,35.436771392822266,TRUE,334,29.5,TRUE,5.936771392822266
6,31.70694351196289,FALSE,1033,26.4,FALSE,5.306943511962892
7,25.817237854003906,TRUE,774,25,TRUE,0.81723785400390625
8,34.25727844238281,FALSE,1200,32.6,FALSE,1.657278442382811
9,8.120588302612305,TRUE,1903,8.2,TRUE,-0.0794116973876946
11,26.961952209472656,TRUE,672,25.3,TRUE,1.6619522094726555
14,16.657957077026367,TRUE,964,14.8,TRUE,1.8579570770263665
15,37.79801559448242,TRUE,1010,39.3,TRUE,-1.5019844055175753
17,34.49729537963867,FALSE,2052,34.1,FALSE,0.39729537963867045
19,47.763484954833984,TRUE,1730,44.7,TRUE,3.0634849548339815
20,33.54507827758789,TRUE,870,33.3,TRUE,0.24507827758789347
21,46.66427230834961,TRUE,878,42.4,TRUE,4.264272308349611
22,32.900325775146484,FALSE,1187,27.5,FALSE,5.400325775146484
23,22.438386917114258,TRUE,1,26.2,TRUE,-3.7616130828857415
25,12.537677764892578,TRUE,925,12.9,TRUE,-0.36232223510742223
27,17.917993545532227,TRUE,1302,16.3,TRUE,1.6179935455322259
29,33.075294494628906,FALSE,1168,26.7,FALSE,6.375294494628907
30,39.14759826660156,TRUE,647,45.4,TRUE,-6.252401733398436
31,37.5350341796875,TRUE,230,37,TRUE,0.5350341796875
32,13.020796775817871,TRUE,989,10.5,TRUE,2.520796775817871
33,34.198978424072266,TRUE,681,35.5,TRUE,-1.3010215759277344
34,24.558658599853516,TRUE,1923,22.6,TRUE,1.9586585998535142
36,21.465679168701172,TRUE,991,16.3,TRUE,5.165679168701171
42,41.37230682373047,TRUE,2068,39.5,TRUE,1.8723068237304688
44,24.974409103393555,TRUE,708,23.7,TRUE,1.2744091033935554
45,12.58781909942627,TRUE,659,12,TRUE,0.5878190994262695
47,16.659141540527344,TRUE,967,14.4,TRUE,2.2591415405273434
48,32.23511505126953,FALSE,116,31.2,FALSE,1.035115051269532
49,12.239374160766602,TRUE,193,13.3,TRUE,-1.0606258392333991
50,20.881160736083984,FALSE,1890,20.2,FALSE,0.6811607360839851
51,11.325193405151367,FALSE,387,10.6,FALSE,0.7251934051513675
52,17.759754180908203,TRUE,624,17.1,TRUE,0.6597541809082017
54,23.657712936401367,TRUE,1070,19.7,TRUE,3.957712936401368
58,45.20336151123047,TRUE,1352,43.2,TRUE,2.003361511230466
59,9.787501335144043,TRUE,884,9.8,TRUE,-0.012498664855957742
62,20.030826568603516,TRUE,625,20.2,TRUE,-0.16917343139648366
64,35.42619705200195,TRUE,1967,34.2,TRUE,1.2261970520019503
66,26.19635772705078,TRUE,778,24,TRUE,2.1963577270507812
68,7.073361396789551,FALSE,2115,6.5,FALSE,0.5733613967895508
69,12.019845008850098,TRUE,660,12,TRUE,0.019845008850097656
71,29.55189323425293,TRUE,210,30,TRUE,-0.4481067657470703
75,8.014134407043457,TRUE,1908,6.8,TRUE,1.2141344070434572
77,34.62810134887695,TRUE,1065,28.6,FALSE,6.028101348876952
81,41.99857711791992,FALSE,1686,39.8,FALSE,2.1985771179199247
83,36.84273910522461,FALSE,1201,35.6,FALSE,1.242739105224608
84,12.82788372039795,TRUE,1777,12.1,TRUE,0.7278837203979496
85,25.43212890625,TRUE,1768,26.5,TRUE,-1.06787109375
86,33.676475524902344,TRUE,1364,33,TRUE,0.67647552490234375
88,25.094972610473633,TRUE,188,25.1,TRUE,-0.005027389526368609
90,20.69645881652832,FALSE,2116,19.6,FALSE,1.096458816528319
92,13.310534477233887,FALSE,1032,11.2,FALSE,2.1105344772338874
93,31.429170608520508,TRUE,223,32.1,TRUE,-0.6708293914794936
94,37.34980010986328,TRUE,1013,29.5,TRUE,7.849800109863281
95,8.936897277832031,TRUE,1521,6.5,TRUE,2.4368972778320312
96,12.00205135345459,TRUE,856,11.7,TRUE,0.30205135345459055
97,10.297026634216309,FALSE,87,10.6,FALSE,-0.30297336578369105
100,14.601845741271973,TRUE,272,14.9,TRUE,-0.2981542587280277
101,7.474873065948486,FALSE,1134,7,FALSE,0.47487306594848633
104,7.740565776824951,TRUE,1102,6.8,TRUE,0.9405657768249513
105,19.51547622680664,FALSE,1180,17,FALSE,2.5154762268066406
106,21.60980796813965,TRUE,839,22,TRUE,-0.39019203186035156
112,22.827495574951172,TRUE,836,23.7,TRUE,-0.8725044250488274
114,32.88386917114258,TRUE,1766,31.4,TRUE,1.4838691711425795
117,25.586881637573242,TRUE,825,25.5,TRUE,0.08688163757324219
119,35.294677734375,FALSE,1170,29.5,FALSE,5.794677734375
120,9.190120697021484,TRUE,781,9.4,TRUE,-0.20987930297851598
124,20.317800521850586,TRUE,246,21,TRUE,-0.6821994781494141
125,33.135868072509766,TRUE,922,35.5,TRUE,-2.3641319274902344
126,44.31268310546875,TRUE,1342,41.6,TRUE,2.7126831054687486
128,23.04844856262207,TRUE,678,22.2,TRUE,0.848448562622071
129,35.52564239501953,TRUE,201,35.8,TRUE,-0.2743576049804659
130,31.355449676513672,FALSE,1621,30.1,FALSE,1.2554496765136705
131,18.1569766998291,TRUE,385,15,TRUE,3.1569766998291016
133,10.219703674316406,TRUE,394,9.7,TRUE,0.519703674316407
134,49.8644905090332,FALSE,1678,48,FALSE,1.8644905090332031
135,51.62366485595703,TRUE,1418,51.3,TRUE,0.3236648559570341
136,39.24320983886719,TRUE,1981,38,TRUE,1.2432098388671875
138,43.73323059082031,TRUE,1580,45.1,TRUE,-1.366769409179689
139,23.246898651123047,FALSE,940,22.4,FALSE,0.8468986511230483
140,18.155336380004883,FALSE,483,16.6,FALSE,1.5553363800048814
145,30.171571731567383,TRUE,270,29.3,TRUE,0.8715717315673821
146,7.919200897216797,FALSE,295,9.3,FALSE,-1.3807991027832038
152,34.901763916015625,TRUE,1015,28.2,TRUE,6.701763916015626
153,32.7207145690918,TRUE,814,31.2,TRUE,1.5207145690917976
155,25.907058715820312,TRUE,1582,25.1,TRUE,0.8070587158203111
157,13.630078315734863,TRUE,837,14,TRUE,-0.3699216842651367
158,25.069244384765625,FALSE,2147,24.4,FALSE,0.6692443847656264
165,15.451415061950684,FALSE,945,15.8,FALSE,-0.3485849380493171
166,13.966455459594727,FALSE,2141,14.1,FALSE,-0.13354454040527308
167,44.828304290771484,TRUE,1419,45.3,TRUE,-0.4716957092285128
171,15.1320219039917,TRUE,255,15.3,TRUE,-0.1679780960083015
173,37.435401916503906,TRUE,554,26.4,TRUE,11.035401916503908
176,13.082327842712402,TRUE,291,13.8,TRUE,-0.7176721572875984
178,25.08629608154297,TRUE,897,24.4,TRUE,0.6862960815429702
179,41.40404510498047,FALSE,1984,40.6,TRUE,0.8040451049804673
182,13.372700691223145,TRUE,1500,13,TRUE,0.37270069122314453
183,35.3088264465332,TRUE,1756,33.1,TRUE,2.2088264465332017
186,29.740299224853516,TRUE,167,28.2,TRUE,1.5402992248535163
187,35.945831298828125,TRUE,2009,34.3,TRUE,1.6458312988281278
189,29.131128311157227,TRUE,1087,23.7,TRUE,5.431128311157227
191,7.818427085876465,FALSE,297,5.6,FALSE,2.218427085876465
192,8.707191467285156,TRUE,764,8.7,TRUE,0.0071914672851569605
195,31.889585494995117,TRUE,817,30.9,TRUE,0.9895854949951186
196,13.902595520019531,TRUE,593,14.1,TRUE,-0.1974044799804684
197,35.569522857666016,FALSE,1051,29.5,FALSE,6.069522857666016
