predicted_tree_id,predicted_tree_height,predicted_tree_internal_area,observed_tree_id,observed_tree_height,observed_tree_internal_area,height_err
1,31.70694351196289,FALSE,1033,26.4,FALSE,5.306943511962892
2,37.79801559448242,TRUE,1010,39.3,TRUE,-1.5019844055175753
6,39.14759826660156,TRUE,647,45.4,TRUE,-6.252401733398436
8,30.171571731567383,TRUE,270,29.3,TRUE,0.8715717315673821
11,28.013181686401367,TRUE,274,28,TRUE,0.013181686401367188
13,33.54507827758789,TRUE,870,33.3,TRUE,0.24507827758789347
15,12.58781909942627,TRUE,659,12,TRUE,0.5878190994262695
18,16.659141540527344,TRUE,967,14.4,TRUE,2.2591415405273434
19,25.069244384765625,FALSE,2147,24.4,FALSE,0.6692443847656264
21,34.198978424072266,TRUE,681,35.5,TRUE,-1.3010215759277344
22,43.73323059082031,TRUE,1580,45.1,TRUE,-1.366769409179689
23,17.759754180908203,TRUE,624,17.1,TRUE,0.6597541809082017
25,20.1009464263916,TRUE,1039,17.7,TRUE,2.4009464263916023
26,34.25727844238281,FALSE,1200,32.6,FALSE,1.657278442382811
27,20.881160736083984,FALSE,1890,20.2,FALSE,0.6811607360839851
28,47.78455352783203,TRUE,1730,44.7,TRUE,3.0845535278320284
29,25.817237854003906,TRUE,774,25,TRUE,0.81723785400390625
31,33.075294494628906,FALSE,1168,26.7,FALSE,6.375294494628907
33,25.43212890625,TRUE,1768,26.5,TRUE,-1.06787109375
34,31.429170608520508,TRUE,223,32.1,TRUE,-0.6708293914794936
35,50.43557357788086,TRUE,1490,49.8,TRUE,0.6355735778808622
38,35.52564239501953,TRUE,201,35.8,TRUE,-0.2743576049804659
43,16.657957077026367,TRUE,964,14.8,TRUE,1.8579570770263665
44,45.20336151123047,TRUE,1352,43.2,TRUE,2.003361511230466
46,15.175421714782715,TRUE,664,13.8,TRUE,1.3754217147827141
47,25.837575912475586,TRUE,968,20.6,TRUE,5.2375759124755845
54,27.815319061279297,TRUE,830,27.7,TRUE,0.11531906127929759
57,15.996369361877441,TRUE,326,17.4,TRUE,-1.4036306381225572
59,13.020796775817871,TRUE,989,10.5,TRUE,2.520796775817871
60,8.120588302612305,TRUE,1903,8.2,TRUE,-0.0794116973876946
62,20.69645881652832,FALSE,2116,19.6,FALSE,1.096458816528319
63,13.082327842712402,TRUE,291,13.8,TRUE,-0.7176721572875984
66,7.683597564697266,TRUE,1298,7.2,TRUE,0.48359756469726545
67,13.545245170593262,TRUE,1913,12.8,TRUE,0.745245170593261
69,48.00670623779297,TRUE,1429,53.4,TRUE,-5.39329376220703
70,34.64683532714844,TRUE,807,33.8,TRUE,0.8468353271484403
72,16.948091506958008,FALSE,1161,13.5,FALSE,3.448091506958008
73,22.438386917114258,TRUE,1,26.2,TRUE,-3.7616130828857415
76,19.091720581054688,FALSE,508,16.4,FALSE,2.691720581054689
78,18.155336380004883,FALSE,483,16.6,FALSE,1.5553363800048814
79,8.797325134277344,TRUE,341,8.1,TRUE,0.6973251342773441
81,17.67593002319336,FALSE,1127,14.8,FALSE,2.8759300231933587
82,23.657712936401367,TRUE,1070,19.7,TRUE,3.957712936401368
85,26.19635772705078,TRUE,778,24,TRUE,2.1963577270507812
87,35.126712799072266,TRUE,1325,33,TRUE,2.1267127990722656
88,10.297026634216309,FALSE,87,10.6,FALSE,-0.30297336578369105
95,13.966455459594727,FALSE,2141,14.1,FALSE,-0.13354454040527308
96,34.62810134887695,TRUE,1065,28.6,FALSE,6.028101348876952
97,19.308897018432617,FALSE,495,16.7,FALSE,2.608897018432618
98,21.60980796813965,TRUE,839,22,TRUE,-0.39019203186035156
99,29.632448196411133,TRUE,265,29.4,TRUE,0.23244819641113423
100,37.72444152832031,TRUE,961,31.7,TRUE,6.024441528320313
101,25.907058715820312,TRUE,1582,25.1,TRUE,0.8070587158203111
104,38.650726318359375,TRUE,1357,38.2,TRUE,0.45072631835937216
105,41.37230682373047,TRUE,2068,39.5,TRUE,1.8723068237304688
108,32.15986251831055,FALSE,1901,31.2,FALSE,0.9598625183105476
111,12.82788372039795,TRUE,1777,12.1,TRUE,0.7278837203979496
113,14.601845741271973,TRUE,272,14.9,TRUE,-0.2981542587280277
115,24.558658599853516,TRUE,1923,22.6,TRUE,1.9586585998535142
116,44.474220275878906,TRUE,1524,41,TRUE,3.4742202758789062
117,26.094999313354492,FALSE,1891,18.6,FALSE,7.494999313354491
120,32.88386917114258,TRUE,1766,31.4,TRUE,1.4838691711425795
121,35.436771392822266,TRUE,334,29.5,TRUE,5.936771392822266
122,21.491804122924805,TRUE,636,20.3,TRUE,1.191804122924804
123,17.24843978881836,FALSE,1141,15.1,FALSE,2.1484397888183597
126,34.672637939453125,FALSE,1872,33.2,FALSE,1.4726379394531222
128,12.019845008850098,TRUE,660,12,TRUE,0.019845008850097656
131,24.955312728881836,TRUE,1271,24.1,TRUE,0.8553127288818345
